corpus,doc_id,title,fiscal_year,category,file_ext,path,exists,size,source_status,page_count,page_status,error,original_error,rhwp_bin,rhwp_version,rhwp_patch,elapsed_ms
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1100:1131:320,과학기술정보통신부_1인 미디어 콤플렉스 조성.hwp,2023,과학기술정보통신부>문화및관광>문화예술>콘텐츠방송산업육성>콘텐츠 진흥>1인 미디어 콤플렉스 조성,hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110000611131320.hwp,True,377856,ok,9,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,26
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2000:2037:301,과학기술정보통신부_정보통신산업진흥원지원(정보화).hwp,2023,과학기술정보통신부>산업·중소기업및에너지>산업혁신지원>인터넷융합산업>IT활용기반구축>정보통신산업진흥원지원(정보화),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001172037301.hwp,True,138240,ok,8,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,16
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1900:1946:505,과학기술정보통신부_국제기구를 통한 정보화분야 해외진출지원(정보화).hwp,2023,과학기술정보통신부>일반·지방행정>정부자원관리>국가사회정보화>국제사회정보화선도국가위상강화(정보화)>국제기구를 통한 정보화분야 해외진출지원(정보화),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110000151946505.hwp,True,162816,ok,8,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,17
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1900:1943:306,과학기술정보통신부_공공업무 프로세스 자동화·지능화 프로젝트(정보화).hwp,2023,과학기술정보통신부>일반·지방행정>정부자원관리>국가사회정보화>공공서비스신기술적용촉진(정보화)>공공업무 프로세스 자동화·지능화 프로젝트(정보화),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110000151943306.hwp,True,294400,ok,10,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,16
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1100:1131:503,과학기술정보통신부_XR인터페이스핵심원천기술개발(R&D).hwp,2023,과학기술정보통신부>문화및관광>문화예술>콘텐츠방송산업육성>콘텐츠 진흥>XR인터페이스핵심원천기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110000611131503.hwp,True,879616,ok,7,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,22
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2500:2531:301,과학기술정보통신부_전파방송관리(정보화).hwp,2023,과학기술정보통신부>통신>방송통신>전파활용방송서비스산업>전파방송산업 활성화(일반)>전파방송관리(정보화),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001312531301.hwp,True,159744,ok,15,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,21
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2500:2531:319,"과학기술정보통신부_생활, 산업환경의 전자파 안전정보 플랫폼 구축.hwp",2023,"과학기술정보통신부>통신>방송통신>전파활용방송서비스산업>전파방송산업 활성화(일반)>생활, 산업환경의 전자파 안전정보 플랫폼 구축",hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001312531319.hwp,True,139776,ok,8,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,13
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1600:1632:302,과학기술정보통신부_주파수 이용효율 향상을 위한 통합형 간섭분석 기술 개발(R&D).hwp,2023,과학기술정보통신부>문화및관광>문화예술>정보통신방송기반조성>전파방송산업 활성화>주파수 이용효율 향상을 위한 통합형 간섭분석 기술 개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110000611632302.hwp,True,169472,ok,12,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,16
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2231:752,과학기술정보통신부_울산과학기술원 산학협력관 BTL 정부지급금 지원.hwp,2023,과학기술정보통신부>교육>고등교육>과학기술인력양성>직할출연연구기관지원>울산과학기술원 산학협력관 BTL 정부지급금 지원,hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110000522231752.hwp,True,540672,ok,7,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,10
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2400:2431:321,과학기술정보통신부_휴대전화 부정이용방지 기술개발(R&D).hwp,2023,과학기술정보통신부>통신>방송통신>통신정책지원>공정경쟁및이용자보호(일반)>휴대전화 부정이용방지 기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001312431321.hwp,True,138240,ok,7,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,12
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:7000:7038:305,과학기술정보통신부_과학기술정보보호사업(정보화).hwp,2023,과학기술정보통신부>교육>교육일반>과학기술정보통신부운영지원>행정업무정보화 지원>과학기술정보보호사업(정보화),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110000547038305.hwp,True,162816,ok,13,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,18
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1900:1935:504,과학기술정보통신부_정보보호시스템평가및인증기반강화(정보화).hwp,2023,과학기술정보통신부>일반·지방행정>정부자원관리>국가사회정보화>정보보호체계강화(정보화)>정보보호시스템평가및인증기반강화(정보화),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110000151935504.hwp,True,273408,ok,17,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,33
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2500:2531:305,과학기술정보통신부_전파미래앞장감양성.hwp,2023,과학기술정보통신부>통신>방송통신>전파활용방송서비스산업>전파방송산업 활성화(일반)>전파미래앞장감양성,hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001312531305.hwp,True,188928,ok,12,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,18
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2500:2531:321,과학기술정보통신부_정지궤도공공복합통신위성개발(통신탑재체)(R&D).hwp,2023,과학기술정보통신부>통신>방송통신>전파활용방송서비스산업>전파방송산업 활성화(일반)>정지궤도공공복합통신위성개발(통신탑재체)(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001312531321.hwp,True,138240,ok,8,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,12
UOPKOFDA03_report_documents,uopkofda03:C5650000000000000001:319,2022년 제2회 추경성과계획서-외교부.hwp,2022,성과관리>성과계획서(안)(추경),hwp,openfiscal_report_documents/files/성과관리/성과계획서(안)(추경)/2022년 제2회 추경성과계획서-외교부.hwp,True,562688,downloaded,189,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,68
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1100:1131:501,과학기술정보통신부_DB산업 육성(정보화).hwp,2023,과학기술정보통신부>문화및관광>문화예술>콘텐츠방송산업육성>콘텐츠 진흥>DB산업 육성(정보화),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110000611131501.hwp,True,164352,ok,13,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,24
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2500:2531:327,과학기술정보통신부_민군주파수 이용효율화 소요분석 및 혼간섭 저감기술개발(R&D).hwp,2023,과학기술정보통신부>통신>방송통신>전파활용방송서비스산업>전파방송산업 활성화(일반)>민군주파수 이용효율화 소요분석 및 혼간섭 저감기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001312531327.hwp,True,324096,ok,10,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,15
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2500:2533:301,과학기술정보통신부_전파관리활동지원(정보화).hwp,2023,과학기술정보통신부>통신>방송통신>전파활용방송서비스산업>전파이용질서확립(일반)>전파관리활동지원(정보화),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001312533301.hwp,True,150528,ok,11,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,23
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:7000:7002:102,과학기술정보통신부_중앙전파관리소(총액대상).hwp,2023,과학기술정보통신부>통신>방송통신>과학기술정보통신부운영지원>기관인건비>중앙전파관리소(총액대상),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001317002102.hwp,True,128000,ok,7,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,10
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2500:2535:325,과학기술정보통신부_신기술 적용 안테나 고속측정 기술개발 고도화 사업(R&D).hwp,2023,과학기술정보통신부>통신>방송통신>전파활용방송서비스산업>전파연구지원>신기술 적용 안테나 고속측정 기술개발 고도화 사업(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001312535325.hwp,True,372224,ok,11,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,24
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2500:2535:301,"과학기술정보통신부_전파연구(R&D,정보화).hwp",2023,"과학기술정보통신부>통신>방송통신>전파활용방송서비스산업>전파연구지원>전파연구(R&D,정보화)",hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001312535301.hwp,True,260096,ok,16,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,29
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:7000:7032:302,과학기술정보통신부_전파방송행정지원.hwp,2023,과학기술정보통신부>통신>방송통신>과학기술정보통신부운영지원>본부운영지원>전파방송행정지원,hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001317032302.hwp,True,133632,ok,8,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,15
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:7000:7018:252,과학기술정보통신부_중앙전파관리소.hwp,2023,과학기술정보통신부>통신>방송통신>과학기술정보통신부운영지원>기관기본경비>중앙전파관리소,hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001317018252.hwp,True,129024,ok,6,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,11
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1100:1131:321,과학기술정보통신부_디지털치료제활성화를위한XR트윈핵심기술개발(R&D).hwp,2023,과학기술정보통신부>문화및관광>문화예술>콘텐츠방송산업육성>콘텐츠 진흥>디지털치료제활성화를위한XR트윈핵심기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110000611131321.hwp,True,1693696,ok,11,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,33
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:7000:7018:251,과학기술정보통신부_국립전파연구원(R&D).hwp,2023,과학기술정보통신부>통신>방송통신>과학기술정보통신부운영지원>기관기본경비>국립전파연구원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001317018251.hwp,True,140800,ok,10,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,21
